post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate,total_engagement,follower_growth_rate,impression_reach_ratio
IG0000144,1,brand,9461,image,Technology,Explore,0,11-01-2025 06:00,11-01-2025,6,Saturday,385,7,18,58,5300,6949,331,100,9,viral,8.830188679,468,3.49857309,1.311132075
IG0000145,20,creator,31095,image,Fashion,External,0,06-12-2024 20:00,06-12-2024,20,Friday,0,13,19,78,7035,9748,59,112,8,high,1.563610519,110,0.189741116,1.385643213
IG0000146,13,brand,5824,carousel,Fashion,External,1,08-11-2025 15:00,08-11-2025,15,Saturday,325,13,15,43,7373,9306,851,105,3,high,5.370948054,396,14.61195055,1.262172793
IG0000147,9,creator,6916,carousel,Comedy,Reels Feed,1,08-08-2025 23:00,08-08-2025,23,Friday,75,4,2,10,1737,2257,345,118,6,medium,5.238917674,91,4.98843262,1.299366724
IG0000148,3,creator,10018,image,Comedy,Profile,0,01-10-2025 11:00,01-10-2025,11,Wednesday,947,31,47,140,11912,17917,740,115,3,viral,9.780053727,1165,7.386703933,1.504113499
IG0000149,7,brand,3551,reel,Fitness,Home Feed,0,19-06-2025 15:00,19-06-2025,15,Thursday,399,8,27,71,12911,17389,59,125,12,medium,3.911393385,505,1.661503802,1.346836031
IG0000150,6,creator,10034,image,Comedy,Hashtags,1,18-07-2025 16:00,18-07-2025,16,Friday,81,3,6,15,4340,4812,265,104,10,medium,2.419354839,105,2.64102053,1.10875576
IG0000151,8,brand,15986,image,Food,Explore,0,23-04-2025 07:00,23-04-2025,7,Wednesday,261,6,11,36,4576,6878,912,114,13,high,6.861888112,314,5.704991868,1.503059441
IG0000152,9,creator,6916,carousel,Technology,Profile,0,19-06-2025 11:00,19-06-2025,11,Thursday,585,14,0,72,8069,10583,511,131,8,viral,8.315776428,671,7.388663968,1.311562771
IG0000153,5,creator,10739,reel,Lifestyle,Hashtags,0,04-09-2025 04:00,04-09-2025,4,Thursday,513,12,35,80,10342,12127,78,133,11,high,6.188358151,640,0.726324611,1.172597177
IG0000154,1,brand,9461,carousel,Beauty,Hashtags,0,25-06-2025 03:00,25-06-2025,3,Wednesday,211,6,12,37,9219,12127,346,129,8,low,2.885345482,266,3.657118698,1.315435514
IG0000155,19,creator,3447,image,Comedy,Profile,1,17-12-2024 21:00,17-12-2024,21,Tuesday,344,11,11,53,4640,6645,40,99,6,viral,9.030172414,419,1.160429359,1.432112069
IG0000156,10,brand,4542,carousel,Music,Profile,0,17-05-2025 22:00,17-05-2025,22,Saturday,194,5,6,37,10208,14693,908,114,4,low,2.370689655,242,19.99119331,1.439361285
IG0000157,12,creator,13798,image,Fashion,Explore,0,27-09-2025 18:00,27-09-2025,18,Saturday,180,6,8,30,2642,4006,282,103,9,viral,8.478425435,224,2.04377446,1.516275549
IG0000158,15,creator,8167,image,Food,Profile,0,20-05-2025 11:00,20-05-2025,11,Tuesday,455,8,21,59,9726,11112,474,107,5,high,5.582973473,543,5.803844741,1.142504627
IG0000159,9,creator,6916,carousel,Photography,Reels Feed,1,05-09-2025 03:00,05-09-2025,3,Friday,166,2,13,26,2886,4383,142,115,16,high,7.172557173,207,2.053209948,1.518711019
IG0000160,20,creator,31095,image,Beauty,External,0,20-06-2025 06:00,20-06-2025,6,Friday,399,9,22,62,11831,13840,840,116,5,medium,4.158566478,492,2.701398939,1.169808131
IG0000161,17,brand,15923,carousel,Lifestyle,Explore,0,01-09-2025 06:00,01-09-2025,6,Monday,152,0,8,22,5182,7417,59,113,8,medium,3.512157468,182,0.370533191,1.431300656
IG0000162,17,creator,15923,carousel,Beauty,Reels Feed,0,23-12-2024 18:00,23-12-2024,18,Monday,217,8,16,33,4505,7146,459,139,9,medium,6.082130966,274,2.882622621,1.586237514
IG0000163,20,creator,31095,image,Comedy,Reels Feed,0,28-09-2025 02:00,28-09-2025,2,Sunday,174,6,7,28,2388,3539,866,122,7,viral,9.003350084,215,2.785013668,1.4819933
IG0000164,12,brand,13798,image,Fitness,Explore,0,07-02-2025 23:00,07-02-2025,23,Friday,539,20,31,92,10645,16257,646,121,7,medium,6.406763739,682,4.681837948,1.527195867
IG0000165,7,creator,3551,carousel,Fashion,Explore,0,06-05-2025 23:00,06-05-2025,23,Tuesday,386,0,14,50,14020,16108,363,113,7,medium,3.209700428,450,10.22247254,1.1489301
IG0000166,2,brand,22291,reel,Fashion,Home Feed,0,27-08-2025 18:00,27-08-2025,18,Wednesday,103,5,4,13,2484,3366,644,136,6,high,5.032206119,125,2.889058364,1.355072464
IG0000167,3,brand,10018,carousel,Photography,Reels Feed,1,11-09-2025 22:00,11-09-2025,22,Thursday,157,4,6,26,2242,3039,866,119,11,viral,8.60838537,193,8.644440008,1.355486173
IG0000168,17,creator,15923,reel,Fitness,External,0,02-01-2025 18:00,02-01-2025,18,Thursday,61,2,2,7,2246,2915,837,109,2,medium,3.20569902,72,5.256547133,1.297862867
IG0000169,5,creator,10739,carousel,Technology,Hashtags,0,19-02-2025 12:00,19-02-2025,12,Wednesday,94,1,3,10,5665,8842,758,133,6,low,1.906443071,108,7.058385325,1.560812004
IG0000170,17,creator,15923,carousel,Travel,Hashtags,0,26-12-2024 13:00,26-12-2024,13,Thursday,95,4,4,12,3484,4386,919,134,6,medium,3.300803674,115,5.771525466,1.258897819
IG0000171,17,brand,15923,image,Food,Home Feed,0,05-06-2025 17:00,05-06-2025,17,Thursday,682,18,43,111,10411,16144,797,105,7,high,8.202862357,854,5.00533819,1.550667563
IG0000172,17,creator,15923,reel,Fashion,Hashtags,1,05-06-2025 06:00,05-06-2025,6,Thursday,46,1,4,0,3752,4379,15,129,7,low,1.359275053,51,0.094203354,1.167110874
IG0000173,2,brand,22291,carousel,Music,Explore,0,23-02-2025 12:00,23-02-2025,12,Sunday,165,4,7,26,4405,6655,610,144,10,medium,4.58569807,202,2.736530438,1.510783201
IG0000174,2,creator,22291,carousel,Fashion,Explore,0,14-11-2025 23:00,14-11-2025,23,Friday,181,5,11,20,5006,7710,200,108,10,medium,4.334798242,217,0.897223095,1.540151818
IG0000175,5,brand,10739,image,Beauty,Profile,0,14-02-2025 13:00,14-02-2025,13,Friday,68,2,4,6,3033,4271,682,134,12,low,2.637652489,80,6.350684421,1.408176723
IG0000176,1,brand,9461,image,Fashion,Home Feed,1,27-04-2025 16:00,27-04-2025,16,Sunday,105,1,5,10,1461,1870,898,87,10,viral,8.281998631,121,9.491597083,1.279945243
IG0000177,1,brand,9461,image,Fashion,Profile,0,26-12-2024 14:00,26-12-2024,14,Thursday,0,2,6,18,2696,3959,930,117,16,medium,0.964391691,26,9.829827714,1.46847181
IG0000178,19,creator,3447,reel,Travel,Hashtags,1,31-12-2024 08:00,31-12-2024,8,Tuesday,121,5,5,16,2652,4126,332,111,10,medium,5.542986425,147,9.631563679,1.555806938
IG0000179,2,creator,22291,image,Travel,Reels Feed,0,27-04-2025 01:00,27-04-2025,1,Sunday,247,9,15,34,3360,4378,248,105,5,viral,9.077380952,305,1.112556637,1.30297619
IG0000180,12,creator,13798,image,Lifestyle,Home Feed,1,15-03-2025 02:00,15-03-2025,2,Saturday,36,1,0,9,2385,3248,90,120,9,low,1.928721174,46,0.652268445,1.361844864
IG0000181,6,creator,10034,carousel,Technology,External,0,25-07-2025 07:00,25-07-2025,7,Friday,852,28,33,137,11702,16150,671,121,9,viral,8.972825158,1050,6.687263305,1.380105965
IG0000182,4,creator,4972,reel,Music,Home Feed,0,17-05-2025 17:00,17-05-2025,17,Saturday,335,9,14,49,5256,6853,921,135,4,viral,7.743531202,407,18.5237329,1.303843227
IG0000183,11,brand,9044,image,Fashion,Explore,1,17-11-2025 22:00,17-11-2025,22,Monday,71,1,4,6,4949,5658,802,127,6,low,1.656900384,82,8.867757629,1.143261265
IG0000184,17,brand,15923,image,Fashion,Reels Feed,1,01-09-2025 10:00,01-09-2025,10,Monday,290,5,13,43,4428,5194,193,104,14,viral,7.926829268,351,1.21208315,1.172990063
IG0000185,6,creator,10034,image,Food,External,1,01-10-2025 23:00,01-10-2025,23,Wednesday,111,7,7,22,5594,7565,750,117,10,low,2.627815517,147,7.474586406,1.352341795
IG0000186,5,brand,10739,carousel,Travel,Explore,0,27-02-2025 09:00,27-02-2025,9,Thursday,1244,33,69,168,15848,20073,345,117,8,viral,9.553255931,1514,3.212589627,1.266595154
IG0000187,20,creator,31095,reel,Music,Hashtags,1,29-11-2024 20:00,29-11-2024,20,Friday,173,8,7,21,4338,6608,152,127,10,medium,4.817888428,209,0.48882457,1.523282619
IG0000188,2,creator,22291,carousel,Photography,Reels Feed,0,06-06-2025 10:00,06-06-2025,10,Friday,75,4,2,7,3265,4973,273,131,11,low,2.69525268,88,1.224709524,1.523124043
IG0000189,6,brand,10034,image,Lifestyle,Explore,0,21-10-2025 02:00,21-10-2025,2,Tuesday,48,1,3,7,1685,2336,387,126,9,medium,3.50148368,59,3.856886586,1.386350148
IG0000190,11,brand,9044,image,Technology,Profile,0,01-11-2025 11:00,01-11-2025,11,Saturday,1852,61,89,327,41265,49836,761,129,10,high,5.644008239,2329,8.414418399,1.207706289
IG0000191,16,creator,9696,reel,Fitness,Hashtags,0,01-03-2025 08:00,01-03-2025,8,Saturday,86,2,3,10,4530,7176,9,128,5,low,2.229580574,101,0.092821782,1.58410596
IG0000192,16,brand,9696,reel,Technology,External,1,07-11-2025 11:00,07-11-2025,11,Friday,68,2,1,9,1055,1321,712,130,10,viral,7.582938389,80,7.343234323,1.252132701
IG0000193,1,brand,9461,carousel,Beauty,External,0,27-07-2025 13:00,27-07-2025,13,Sunday,342,10,22,51,4853,5494,474,118,6,viral,8.757469606,425,5.010041222,1.132083247
IG0000194,9,creator,6916,reel,Fashion,Home Feed,0,18-01-2025 12:00,18-01-2025,12,Saturday,75,1,8,8,1420,1956,274,128,6,high,6.478873239,92,3.961827646,1.377464789
IG0000195,6,creator,10034,reel,Lifestyle,Hashtags,0,22-02-2025 07:00,22-02-2025,7,Saturday,75,2,5,8,1585,1792,103,125,10,high,5.678233438,90,1.026509866,1.130599369
IG0000196,16,brand,9696,carousel,Beauty,Profile,1,18-03-2025 02:00,18-03-2025,2,Tuesday,757,37,43,0,12663,15932,891,115,4,viral,6.609808102,837,9.189356436,1.258153676
IG0000197,3,brand,10018,image,Music,External,0,12-03-2025 23:00,12-03-2025,23,Wednesday,101,5,4,26,2585,4078,483,118,10,medium,5.261121857,136,4.821321621,1.577562863
IG0000198,20,creator,31095,image,Fitness,Home Feed,0,11-12-2024 18:00,11-12-2024,18,Wednesday,77,3,3,16,2472,3646,296,129,13,medium,4.004854369,99,0.951921531,1.474919094
IG0000199,4,creator,4972,carousel,Travel,Hashtags,0,25-01-2025 05:00,25-01-2025,5,Saturday,108,3,5,13,3834,4229,720,109,9,medium,3.364632238,129,14.48109413,1.103025561
IG0000200,19,creator,3447,image,Lifestyle,External,0,09-01-2025 15:00,09-01-2025,15,Thursday,306,8,15,53,3866,4579,826,110,5,viral,9.881013968,382,23.96286626,1.18442835
IG0000201,3,brand,10018,carousel,Lifestyle,Hashtags,0,08-10-2025 13:00,08-10-2025,13,Wednesday,126,8,6,15,2885,4298,154,139,8,medium,5.372616984,155,1.537232981,1.489774697
IG0000202,19,creator,3447,image,Fashion,Home Feed,0,10-01-2025 00:00,10-01-2025,0,Friday,199,6,11,27,6762,8107,660,112,12,medium,3.593611358,243,19.14708442,1.198905649
IG0000203,20,creator,31095,reel,Comedy,Hashtags,0,27-01-2025 19:00,27-01-2025,19,Monday,50,2,2,7,2098,2535,529,127,10,low,2.907530982,61,1.701238141,1.208293613
IG0000204,7,brand,3551,image,Lifestyle,Reels Feed,0,22-04-2025 07:00,22-04-2025,7,Tuesday,104,0,3,12,1677,2219,70,102,16,high,7.09600477,119,1.971275697,1.323196184
IG0000205,20,creator,31095,reel,Food,Hashtags,0,14-08-2025 05:00,14-08-2025,5,Thursday,1348,46,71,226,18086,23854,252,125,7,viral,9.349773305,1691,0.810419682,1.318920712
IG0000206,9,brand,6916,reel,Fitness,Home Feed,1,28-06-2025 04:00,28-06-2025,4,Saturday,244,10,12,37,6089,7234,104,121,5,high,4.976186566,303,1.503759398,1.188044014
IG0000207,1,brand,9461,reel,Fitness,Profile,1,30-11-2024 21:00,30-11-2024,21,Saturday,46,1,3,6,2699,3982,625,120,11,low,2.074842534,56,6.606067012,1.475361245
IG0000208,8,brand,15986,reel,Food,External,0,02-04-2025 06:00,02-04-2025,6,Wednesday,501,21,20,0,6373,8543,391,114,5,viral,8.504628903,542,2.445890154,1.34049898
IG0000209,7,brand,3551,reel,Photography,Explore,0,14-05-2025 00:00,14-05-2025,0,Wednesday,222,5,13,38,4218,5043,556,114,10,high,6.590801328,278,15.65756125,1.195590327
IG0000210,18,brand,7486,image,Food,Home Feed,0,31-03-2025 12:00,31-03-2025,12,Monday,0,4,5,26,3066,3544,332,129,4,high,1.141552511,35,4.434945231,1.155903457
IG0000211,8,creator,15986,image,Food,External,0,14-03-2025 15:00,14-03-2025,15,Friday,104,3,5,17,3888,5060,860,122,12,medium,3.317901235,129,5.379707244,1.301440329
IG0000212,1,brand,9461,carousel,Fitness,Profile,0,25-05-2025 18:00,25-05-2025,18,Sunday,539,16,27,78,12912,14704,241,120,8,high,5.111524164,660,2.54729944,1.138785626
IG0000213,11,creator,9044,image,Technology,Profile,1,04-09-2025 11:00,04-09-2025,11,Thursday,410,6,23,60,7287,8900,376,109,3,high,6.847811171,499,4.157452455,1.221353095
IG0000214,18,creator,7486,reel,Fitness,External,1,30-07-2025 13:00,30-07-2025,13,Wednesday,287,11,13,44,6421,8280,14,106,6,high,5.528733842,355,0.187015763,1.289518767
IG0000215,10,creator,4542,reel,Comedy,Profile,1,17-11-2025 14:00,17-11-2025,14,Monday,339,8,20,46,8259,10794,496,140,7,high,5.0006054,413,10.92029943,1.306937886
IG0000216,3,creator,10018,reel,Fashion,Profile,0,08-03-2025 11:00,08-03-2025,11,Saturday,307,9,16,58,8502,13040,746,128,7,medium,4.587155963,390,7.446596127,1.533756763
IG0000217,7,creator,3551,image,Beauty,Reels Feed,0,16-03-2025 16:00,16-03-2025,16,Sunday,384,3,27,72,10900,14718,888,121,10,low,4.458715596,486,25.00704027,1.350275229
IG0000218,16,creator,9696,image,Technology,Hashtags,0,19-11-2025 08:00,19-11-2025,8,Wednesday,603,21,24,102,6262,9230,913,138,12,medium,11.97700415,750,9.416254125,1.473969978
IG0000219,16,creator,9696,carousel,Travel,Profile,1,04-02-2025 03:00,04-02-2025,3,Tuesday,574,17,30,65,10933,13024,901,139,10,high,6.274581542,686,9.292491749,1.191255831
IG0000220,20,brand,31095,carousel,Beauty,External,0,31-08-2025 17:00,31-08-2025,17,Sunday,339,8,14,51,6157,7829,917,142,8,high,6.69157057,412,2.949027175,1.271560825
IG0000221,17,creator,15923,reel,Fashion,External,0,26-02-2025 11:00,26-02-2025,11,Wednesday,148,0,11,18,8177,10975,287,119,8,low,2.164608047,177,1.802424166,1.342179283
IG0000222,2,creator,22291,carousel,Comedy,Home Feed,1,19-12-2024 10:00,19-12-2024,10,Thursday,512,13,15,69,17181,23262,315,131,8,medium,3.544613236,609,1.413126374,1.353937489
IG0000223,1,creator,9461,image,Comedy,Home Feed,1,03-02-2025 20:00,03-02-2025,20,Monday,304,13,12,55,8913,13203,838,128,11,medium,4.308313699,384,8.85741465,1.481319421
IG0000224,16,creator,9696,reel,Travel,Hashtags,0,27-08-2025 01:00,27-08-2025,1,Wednesday,194,2,12,27,4775,7066,603,114,8,medium,4.921465969,235,6.219059406,1.479790576
IG0000225,12,brand,13798,carousel,Technology,Hashtags,0,15-02-2025 22:00,15-02-2025,22,Saturday,66,3,3,10,2048,2940,119,126,6,medium,4.00390625,82,0.862443832,1.435546875
IG0000226,5,creator,10739,reel,Photography,Reels Feed,0,08-12-2024 19:00,08-12-2024,19,Sunday,380,3,20,58,7648,9307,685,108,12,high,6.027719665,461,6.378619983,1.216919456
IG0000227,5,creator,10739,image,Food,Reels Feed,1,17-09-2025 20:00,17-09-2025,20,Wednesday,174,7,9,32,5847,7096,912,136,4,medium,3.796818881,222,8.492410839,1.213613819
IG0000228,9,brand,6916,carousel,Technology,External,0,31-12-2024 13:00,31-12-2024,13,Tuesday,38,0,3,0,3706,5767,490,114,6,low,1.106314085,41,7.085020243,1.556125202
IG0000229,9,creator,6916,carousel,Photography,Profile,0,28-08-2025 11:00,28-08-2025,11,Thursday,308,7,22,48,4174,6098,201,133,5,viral,9.223766172,385,2.906304222,1.46094873
IG0000230,3,brand,10018,reel,Comedy,Explore,1,01-02-2025 01:00,01-02-2025,1,Saturday,309,6,11,41,4587,5236,257,109,9,viral,8.00087203,367,2.565382312,1.141486811
IG0000231,19,creator,3447,reel,Fitness,Explore,0,14-03-2025 10:00,14-03-2025,10,Friday,64,4,2,7,3832,6117,286,128,3,low,2.009394572,77,8.297069916,1.596294363
IG0000232,16,creator,9696,image,Fashion,Reels Feed,0,16-07-2025 04:00,16-07-2025,4,Wednesday,326,13,14,48,4970,6096,727,113,10,viral,8.068410463,401,7.497937294,1.226559356
IG0000233,16,creator,9696,carousel,Travel,Profile,1,08-04-2025 13:00,08-04-2025,13,Tuesday,190,9,14,27,4880,5504,724,123,9,high,4.918032787,240,7.4669967,1.127868852
IG0000234,3,creator,10018,image,Fashion,Home Feed,0,22-08-2025 14:00,22-08-2025,14,Friday,189,3,7,24,4479,6285,773,130,4,medium,4.978789908,223,7.716111,1.403215003
IG0000235,20,creator,31095,reel,Music,Hashtags,0,19-03-2025 19:00,19-03-2025,19,Wednesday,488,14,26,74,7034,10109,766,119,8,viral,8.558430481,602,2.463418556,1.437162354
IG0000236,1,creator,9461,carousel,Music,Profile,1,21-02-2025 02:00,21-02-2025,2,Friday,429,17,21,51,15424,20304,273,129,8,medium,3.35840249,518,2.885530071,1.316390041
IG0000237,20,brand,31095,reel,Technology,Home Feed,1,27-04-2025 16:00,27-04-2025,16,Sunday,101,4,3,10,7843,8914,274,115,14,low,1.504526329,118,0.881170606,1.13655489
IG0000238,11,brand,9044,image,Comedy,External,0,13-11-2025 05:00,13-11-2025,5,Thursday,349,8,15,43,9594,11593,193,104,7,medium,4.325620179,415,2.134011499,1.208359391
IG0000239,17,creator,15923,image,Comedy,Explore,1,15-04-2025 06:00,15-04-2025,6,Tuesday,267,5,6,43,7786,12379,997,125,4,low,4.122784485,321,6.261382905,1.589904958
IG0000240,8,creator,15986,carousel,Food,Hashtags,1,21-10-2025 12:00,21-10-2025,12,Tuesday,77,2,2,11,2669,3562,517,113,13,medium,3.446983889,92,3.23407982,1.334582241
IG0000241,4,brand,4972,reel,Food,Profile,1,09-09-2025 00:00,09-09-2025,0,Tuesday,54,1,4,7,922,1332,671,143,10,high,7.15835141,66,13.49557522,1.444685466
IG0000242,6,creator,10034,carousel,Food,Reels Feed,1,19-03-2025 12:00,19-03-2025,12,Wednesday,150,3,3,34,5639,7093,710,106,6,medium,3.369391736,190,7.075941798,1.257847136
IG0000243,8,creator,15986,image,Fitness,Home Feed,0,26-10-2025 05:00,26-10-2025,5,Sunday,131,4,5,8,4346,4899,459,130,7,medium,3.405430281,148,2.871262355,1.127243442
IG0000244,20,creator,31095,image,Beauty,External,0,26-05-2025 16:00,26-05-2025,16,Monday,2167,58,111,326,35562,45610,719,111,9,viral,7.48551825,2662,2.312268854,1.282548788
IG0000245,3,brand,10018,carousel,Lifestyle,Reels Feed,0,04-11-2025 05:00,04-11-2025,5,Tuesday,321,9,15,47,4533,6712,233,120,10,high,8.647694683,392,2.325813536,1.48069711
IG0000246,16,creator,9696,image,Beauty,External,0,27-09-2025 03:00,27-09-2025,3,Saturday,438,10,17,60,10221,15335,553,135,10,medium,5.13648371,525,5.703382838,1.500342432
IG0000247,3,brand,10018,image,Fashion,External,0,26-04-2025 05:00,26-04-2025,5,Saturday,332,10,17,47,4165,4628,622,116,4,viral,9.74789916,406,6.208824117,1.111164466
IG0000248,18,creator,7486,reel,Beauty,Home Feed,1,23-03-2025 00:00,23-03-2025,0,Sunday,215,9,11,36,3362,4985,78,125,6,high,8.060678168,271,1.041944964,1.482748364
IG0000249,14,creator,3083,reel,Fitness,External,1,30-01-2025 00:00,30-01-2025,0,Thursday,172,7,9,25,2236,3213,248,114,11,viral,9.525939177,213,8.044112877,1.436940966
IG0000250,18,creator,7486,image,Fashion,Explore,0,27-04-2025 18:00,27-04-2025,18,Sunday,168,4,6,23,4578,5658,456,115,12,medium,4.390563565,201,6.091370558,1.235910878
IG0000251,2,creator,22291,reel,Beauty,Hashtags,1,15-05-2025 21:00,15-05-2025,21,Thursday,1008,54,36,147,4789,6211,994,107,11,viral,25.99707663,1245,4.45919878,1.296930466
IG0000252,3,creator,10018,image,Fitness,Home Feed,0,13-12-2024 18:00,13-12-2024,18,Friday,462,11,9,68,26623,31139,3,99,5,low,2.065882883,550,0.029946097,1.169627765
IG0000253,16,brand,9696,reel,Lifestyle,Explore,0,29-06-2025 12:00,29-06-2025,12,Sunday,1379,46,71,183,22022,27770,8,127,6,viral,7.624193988,1679,0.082508251,1.261011716
IG0000254,9,creator,6916,carousel,Beauty,Home Feed,1,27-05-2025 06:00,27-05-2025,6,Tuesday,52,0,2,5,2922,4027,797,123,5,low,2.019164956,59,11.52400231,1.37816564
IG0000255,4,brand,4972,reel,Fitness,Reels Feed,1,25-09-2025 10:00,25-09-2025,10,Thursday,225,7,6,0,4329,6418,697,130,4,high,5.497805498,238,14.01850362,1.482559483
IG0000256,1,creator,9461,reel,Food,Profile,1,29-06-2025 19:00,29-06-2025,19,Sunday,100,2,7,11,1963,2371,346,143,9,high,6.113092206,120,3.657118698,1.207845135
IG0000257,4,creator,4972,image,Comedy,Explore,1,28-07-2025 11:00,28-07-2025,11,Monday,13,0,1,1,1303,1855,428,142,9,low,1.151189563,15,8.608205953,1.423637759
IG0000258,1,creator,9461,image,Food,Home Feed,1,30-10-2025 08:00,30-10-2025,8,Thursday,367,7,24,54,5932,6926,544,103,14,viral,7.619689818,452,5.749920727,1.167565745
IG0000259,14,creator,3083,image,Comedy,Home Feed,0,01-12-2024 12:00,01-12-2024,12,Sunday,46,1,3,13,1399,2219,430,132,13,medium,4.503216583,63,13.94745378,1.586132952
IG0000260,16,creator,9696,reel,Travel,Hashtags,1,09-10-2025 06:00,09-10-2025,6,Thursday,173,10,11,23,3875,5593,651,114,5,medium,5.6,217,6.714108911,1.443354839
IG0000261,20,brand,31095,carousel,Travel,Profile,1,22-07-2025 19:00,22-07-2025,19,Tuesday,149,5,5,26,3217,5107,411,122,5,medium,5.750699409,185,1.321755909,1.587503886
IG0000262,8,creator,15986,reel,Travel,Explore,1,18-08-2025 04:00,18-08-2025,4,Monday,194,5,13,31,10793,14629,791,113,5,low,2.251459279,243,4.94807957,1.355415547
IG0000263,7,creator,3551,image,Lifestyle,External,0,31-01-2025 15:00,31-01-2025,15,Friday,53,1,6,1,1130,1757,650,111,7,medium,5.398230088,61,18.3047029,1.554867257
IG0000264,3,creator,10018,image,Food,Home Feed,0,24-11-2024 19:00,24-11-2024,19,Sunday,716,21,41,99,26425,33866,469,112,4,medium,3.318826868,877,4.681573168,1.281589404
IG0000265,17,brand,15923,image,Comedy,External,0,22-07-2025 17:00,22-07-2025,17,Tuesday,413,12,31,65,6906,8462,720,122,7,viral,7.544164495,521,4.521760975,1.225311323
IG0000266,1,brand,9461,image,Fitness,Reels Feed,0,14-06-2025 11:00,14-06-2025,11,Saturday,313,9,21,51,7635,8858,683,103,12,high,5.160445318,394,7.219110031,1.160183366
